datetime,latitude,longitude,magnitude,location
2024-04-05 15:58:55.226951+00:00,4.690272331237793,95.16413879394533,2.843819585045802,"Northern Sumatra, Indonesia"
2024-04-05 16:13:19.493375+00:00,0.5587663054466248,98.53092193603516,4.371246959319255,"Northern Sumatra, Indonesia"
2024-04-06 20:17:43.627218+00:00,-1.2207165956497192,100.13347625732422,2.779033307973746,"Southern Sumatra, Indonesia"
2024-04-07 03:11:21.029715+00:00,-5.103310585021973,104.29945373535156,2.8964958652244484,"Southern Sumatra, Indonesia"
2024-04-07 06:33:28.519055+00:00,5.325368881225586,95.63658905029295,2.6673993914795155,"Northern Sumatra, Indonesia"
2024-04-07 09:11:28.786597+00:00,1.828935980796814,99.41270446777344,3.1541298890649463,"Northern Sumatra, Indonesia"
2024-04-07 13:40:06.081487+00:00,-2.5295021533966064,102.4594497680664,3.5074475567819787,"Southern Sumatra, Indonesia"
2024-04-07 17:46:18.780913+00:00,-6.623650074005127,103.8582000732422,4.954726636519325,"Southwest of Sumatra, Indonesia"
2024-04-08 18:48:19.649602+00:00,-4.191291809082031,103.35357666015624,3.7315649799263055,"Southern Sumatra, Indonesia"
2024-04-09 00:58:32.186565+00:00,-4.886901378631592,102.99918365478516,4.682515430181582,"Southern Sumatra, Indonesia"
2024-04-09 02:14:13.208097+00:00,1.7316269874572754,99.14876556396484,3.66874037402402,"Northern Sumatra, Indonesia"
2024-04-09 16:58:51.405155+00:00,0.2774921655654907,100.10968017578124,2.031211754150028,"Northern Sumatra, Indonesia"
2024-04-10 08:52:52.693862+00:00,1.617596983909607,99.59011840820312,3.187632262280992,"Northern Sumatra, Indonesia"
2024-04-10 12:38:40.652081+00:00,3.3870997428894043,96.53585815429688,3.599428035251941,"Northern Sumatra, Indonesia"
2024-04-10 14:55:19.502950+00:00,2.604905366897583,97.7524642944336,3.2258217641477365,"Northern Sumatra, Indonesia"
2024-04-10 16:33:51.620190+00:00,2.1304118633270264,97.83077239990234,3.033440654684327,"Northern Sumatra, Indonesia"
2024-04-10 17:14:14.250148+00:00,-4.0140037536621085,103.31732177734376,1.9094212481969648,"Southern Sumatra, Indonesia"
2024-04-10 17:15:38.542323+00:00,-2.528273105621338,102.2209701538086,2.265344800112109,"Southern Sumatra, Indonesia"
2024-04-10 17:20:33.097437+00:00,2.415545701980591,99.0176010131836,1.874085246252376,"Northern Sumatra, Indonesia"
2024-04-10 19:42:17.498423+00:00,-1.5016242265701294,100.4121322631836,2.755119491478802,"Southern Sumatra, Indonesia"
2024-04-10 21:27:07.056731+00:00,-5.209997653961182,103.02159118652344,2.7648796901515014,"Southern Sumatra, Indonesia"
2024-04-11 01:47:56.267336+00:00,-4.983264446258545,102.90478515625,3.944903857330557,"Southern Sumatra, Indonesia"
2024-04-11 18:05:43.300169+00:00,-0.5855412483215332,100.44566345214844,2.4118484871884607,"Southern Sumatra, Indonesia"
2024-04-11 19:23:02.103556+00:00,-3.914185047149658,101.6085205078125,3.333720830520684,"Southern Sumatra, Indonesia"
2024-04-12 06:59:57.710627+00:00,0.1927400529384613,96.61125946044922,3.764462661790018,Off West Coast of Northern Sumatra
2024-04-12 08:10:29.274435+00:00,1.702595829963684,99.38877868652344,3.680312643579793,"Northern Sumatra, Indonesia"
2024-04-12 12:25:16.407227+00:00,4.66541862487793,96.3100128173828,2.318230623061919,"Northern Sumatra, Indonesia"
2024-04-12 12:59:43.439251+00:00,2.060237169265747,98.0393524169922,3.778013785945351,"Northern Sumatra, Indonesia"
2024-04-12 13:57:40.467134+00:00,2.623481273651123,97.95323181152344,2.467238429358753,"Northern Sumatra, Indonesia"
2024-04-12 21:48:30.434283+00:00,-1.5946396589279177,100.28125,2.4071810474294715,"Southern Sumatra, Indonesia"
2024-04-13 20:16:29.771089+00:00,-1.6130236387252808,100.2358856201172,3.134664368959692,"Southern Sumatra, Indonesia"
2024-04-13 22:15:39.535673+00:00,-4.666735649108887,102.68534088134766,3.7397206165643073,"Southern Sumatra, Indonesia"
2024-04-14 08:57:36.615035+00:00,2.9966344833374023,97.40713500976562,4.1428185540866815,"Northern Sumatra, Indonesia"
2024-04-14 17:07:14.166768+00:00,-0.1127396449446678,100.8397445678711,2.537876636962596,"Southern Sumatra, Indonesia"
2024-04-15 00:08:25.735421+00:00,3.2481532096862797,96.58826446533205,4.020734658325079,"Northern Sumatra, Indonesia"
2024-04-15 08:45:23.474320+00:00,-2.9523634910583496,101.9195327758789,3.1437516772650085,"Southern Sumatra, Indonesia"
2024-04-15 17:34:27.733021+00:00,-3.107002258300781,97.92046356201172,4.0490433460249,"Southwest of Sumatra, Indonesia"
2024-04-16 05:37:17.911735+00:00,1.571116328239441,99.13327026367188,3.0678154229721533,"Northern Sumatra, Indonesia"
2024-04-17 22:39:45.218072+00:00,2.060821533203125,97.85021209716795,2.741579377840171,"Northern Sumatra, Indonesia"
2024-04-17 22:44:02.367175+00:00,-0.447628915309906,100.23416900634766,2.479826645234433,"Southern Sumatra, Indonesia"
2024-04-19 19:27:49.764635+00:00,-0.7887827754020691,99.0071792602539,4.453129006331957,"Southern Sumatra, Indonesia"
2024-04-20 18:07:07.169197+00:00,-0.3280415832996368,99.05224609375,3.182013712148686,"Southern Sumatra, Indonesia"
2024-04-21 03:30:06.446499+00:00,3.0081913471221924,96.17450714111328,3.562729211158433,"Northern Sumatra, Indonesia"
2024-04-21 14:48:04.867129+00:00,0.8546963930130005,100.1400375366211,3.743975305328931,"Northern Sumatra, Indonesia"
2024-04-21 19:43:07.176374+00:00,-0.7599163055419922,99.04578399658205,3.3104981545377044,"Southern Sumatra, Indonesia"
2024-04-22 06:06:05.608418+00:00,-2.071686029434204,100.62940216064452,4.602970360400132,"Southern Sumatra, Indonesia"
2024-04-22 16:30:47.482086+00:00,1.0106115341186523,98.8308334350586,3.976663173933692,"Northern Sumatra, Indonesia"
2024-04-24 07:01:33.754459+00:00,0.976219356060028,98.70642852783205,4.221174639741288,"Northern Sumatra, Indonesia"
2024-04-24 17:31:27.787767+00:00,3.47829532623291,96.75399780273438,3.252420308920103,"Northern Sumatra, Indonesia"
2024-04-25 04:26:34.329250+00:00,-2.898540258407593,100.00755310058594,4.628567925451832,"Southern Sumatra, Indonesia"
2024-04-25 07:23:58.078385+00:00,-4.56708812713623,102.76378631591795,2.9493666348397283,"Southern Sumatra, Indonesia"
2024-04-25 22:03:02.083529+00:00,-2.2089555263519287,102.38870239257812,3.464909893708847,"Southern Sumatra, Indonesia"
2024-04-26 09:59:43.375189+00:00,-4.163429260253906,102.70256042480467,3.813442455236833,"Southern Sumatra, Indonesia"
2024-04-27 18:23:58.239308+00:00,2.108956813812256,96.17762756347656,3.6017433254930133,"Northern Sumatra, Indonesia"
2024-04-28 07:05:21.548398+00:00,-0.7134692072868347,99.35345458984376,3.2655880584386137,"Southern Sumatra, Indonesia"
2024-04-28 17:26:55.117319+00:00,1.7084723711013794,99.14530181884766,2.6955683348888027,"Northern Sumatra, Indonesia"
2024-04-28 17:55:37.569894+00:00,0.3538202345371246,99.87186431884766,2.8886353487378464,"Northern Sumatra, Indonesia"
2024-04-29 01:40:49.858563+00:00,0.613746166229248,98.30809783935548,3.7798895268346704,"Northern Sumatra, Indonesia"
2024-04-29 13:29:45.641405+00:00,1.6224600076675415,96.86404418945312,4.484540315555625,Off West Coast of Northern Sumatra
2024-04-30 13:34:37.739835+00:00,2.526763916015625,99.00005340576172,3.03734541715834,"Northern Sumatra, Indonesia"
2024-05-01 13:04:28.029710+00:00,-2.050743341445923,100.72510528564452,3.1957250051791664,"Southern Sumatra, Indonesia"
2024-05-01 21:01:16.421368+00:00,4.51539945602417,96.42041015625,2.522947029173096,"Northern Sumatra, Indonesia"
2024-05-02 05:13:00.436996+00:00,4.50510311126709,96.4132308959961,2.8948499362453486,"Northern Sumatra, Indonesia"
2024-05-02 16:49:35.872456+00:00,-4.165192127227783,103.19754791259766,3.491882494694749,"Southern Sumatra, Indonesia"
2024-05-02 17:59:40.491383+00:00,-2.1156165599823,100.0972671508789,3.414098739364109,"Southern Sumatra, Indonesia"
2024-05-03 09:40:25.638511+00:00,-4.638720989227295,104.545654296875,4.179297565311491,"Southern Sumatra, Indonesia"
2024-05-03 17:06:20.207007+00:00,0.1788335144519806,96.73058319091795,4.011595739986462,Off West Coast of Northern Sumatra
2024-05-04 03:14:19.879871+00:00,-2.227825164794922,99.30648040771484,3.241341631378829,"Southern Sumatra, Indonesia"
2024-05-04 17:04:11.999244+00:00,-1.6725895404815674,99.53890991210938,3.5291613635945285,"Southern Sumatra, Indonesia"
2024-05-04 21:55:55.028256+00:00,-1.1822514533996582,99.68270111083984,2.9514000678471484,"Southern Sumatra, Indonesia"
2024-05-05 02:39:57.865087+00:00,0.2474745959043503,98.3826675415039,3.738749665372414,"Northern Sumatra, Indonesia"
2024-05-05 06:49:00.541181+00:00,-2.0746417045593266,100.63809967041016,4.595747768502281,"Southern Sumatra, Indonesia"
2024-05-05 11:39:11.615790+00:00,4.845316886901855,96.09842681884766,3.031320974810285,"Northern Sumatra, Indonesia"
2024-05-06 18:36:41.943887+00:00,-5.985739707946777,103.03347778320312,4.479233795327012,"Southern Sumatra, Indonesia"
2024-05-08 12:37:44.666911+00:00,-0.112777441740036,100.33087158203124,2.569243444087021,"Southern Sumatra, Indonesia"
2024-05-08 14:37:52.807737+00:00,-6.050556182861328,103.56836700439452,4.616509666213228,"Southwest of Sumatra, Indonesia"
2024-05-09 14:30:32.159648+00:00,-4.724260807037354,103.68074798583984,4.4606548254896285,"Southern Sumatra, Indonesia"
2024-05-09 14:54:35.206106+00:00,-0.273233562707901,100.3290786743164,2.1776366066467565,"Southern Sumatra, Indonesia"
2024-05-10 15:20:47.016429+00:00,-3.5340702533721924,101.5650634765625,4.749758364772731,"Southern Sumatra, Indonesia"
2024-05-11 05:59:48.207910+00:00,-1.0535125732421875,99.67217254638672,3.2539832108943063,"Southern Sumatra, Indonesia"
2024-05-12 08:48:01.992897+00:00,4.679436206817627,96.29525756835938,2.844866437141779,"Northern Sumatra, Indonesia"
2024-05-12 09:47:09.024825+00:00,-0.726564347743988,99.74430084228516,3.1128921794179565,"Southern Sumatra, Indonesia"
2024-05-13 05:37:56.086070+00:00,1.886033058166504,98.9691925048828,3.568430214156646,"Northern Sumatra, Indonesia"
2024-05-13 05:50:47.182165+00:00,2.058880090713501,97.8215789794922,3.336081525451528,"Northern Sumatra, Indonesia"
2024-05-13 11:01:38.265288+00:00,-1.4424413442611694,99.77872467041016,2.9331941869683216,"Southern Sumatra, Indonesia"
2024-05-14 12:13:46.200232+00:00,5.546374320983887,95.4692611694336,3.3819505145731923,"Northern Sumatra, Indonesia"
2024-05-14 15:36:23.201086+00:00,-2.661646842956543,101.7901382446289,3.9213088089598216,"Southern Sumatra, Indonesia"
2024-05-14 23:22:15.626559+00:00,1.7213943004608154,99.14434814453124,3.1013033021955856,"Northern Sumatra, Indonesia"
2024-05-15 18:28:56.824432+00:00,-5.907365322113037,103.8034439086914,2.809213485961638,"Southern Sumatra, Indonesia"
2024-05-16 01:24:45.180219+00:00,5.307472229003906,95.70630645751952,3.7530794573037887,"Northern Sumatra, Indonesia"
2024-05-16 17:44:31.673282+00:00,-4.537117481231689,102.1633758544922,3.808247905419913,"Southern Sumatra, Indonesia"
2024-05-16 19:56:00.525526+00:00,-3.122400522232056,101.17084503173828,3.291295357317529,"Southern Sumatra, Indonesia"
2024-05-17 00:20:58.553789+00:00,-3.4765210151672363,101.8437042236328,4.0469041427706784,"Southern Sumatra, Indonesia"
2024-05-17 06:33:25.883855+00:00,3.694848537445069,96.85135650634766,2.6552860341982267,"Northern Sumatra, Indonesia"
2024-05-18 02:09:16.135113+00:00,1.4166072607040403,98.84561920166016,3.1025150071980123,"Northern Sumatra, Indonesia"
2024-05-18 10:04:56.823073+00:00,2.6481752395629883,97.83914947509766,2.9646418145587936,"Northern Sumatra, Indonesia"
2024-05-18 15:10:27.181605+00:00,-4.737057685852051,102.54557800292967,3.0611311522933318,"Southern Sumatra, Indonesia"
2024-05-20 01:33:47.525183+00:00,-0.4906123280525208,96.92800903320312,4.496119895642205,"Southwest of Sumatra, Indonesia"
2024-05-20 18:12:41.619722+00:00,2.49010705947876,98.93441772460938,2.386924146635665,"Northern Sumatra, Indonesia"
2024-05-21 00:53:59.003125+00:00,-5.043933391571045,102.96692657470705,4.937758607158121,"Southern Sumatra, Indonesia"
2024-05-21 06:29:26.468446+00:00,2.690537452697754,99.1436996459961,3.683972240031604,"Northern Sumatra, Indonesia"
2024-05-22 05:27:04.457645+00:00,2.6292154788970947,95.75309753417967,4.544553064787279,Off West Coast of Northern Sumatra
2024-05-22 13:25:37.264970+00:00,0.0423100553452968,98.9307098388672,3.3649594463212105,"Northern Sumatra, Indonesia"
2024-05-22 19:56:13.183378+00:00,4.742134094238281,96.21340942382812,3.111279742692163,"Northern Sumatra, Indonesia"
2024-05-22 20:38:34.840163+00:00,0.0095798764377832,99.94754028320312,2.7948438534570115,"Northern Sumatra, Indonesia"
2024-05-23 20:17:52.495346+00:00,-4.319322109222412,101.55801391601562,3.761026085281332,"Southern Sumatra, Indonesia"
2024-05-23 20:41:00.965657+00:00,3.149531602859497,97.3600082397461,3.055339896594955,"Northern Sumatra, Indonesia"
2024-05-23 22:33:53.204789+00:00,2.120424032211304,98.04778289794922,2.710873241898196,"Northern Sumatra, Indonesia"
2024-05-23 23:25:12.953657+00:00,-3.7966151237487793,101.8487777709961,4.431067480663176,"Southern Sumatra, Indonesia"
2024-05-24 03:17:32.849809+00:00,0.807000994682312,100.02617645263672,3.7444520040961375,"Northern Sumatra, Indonesia"
2024-05-25 13:36:06.429219+00:00,0.7361508011817932,99.68050384521484,2.8016980533370623,"Northern Sumatra, Indonesia"
2024-05-25 23:50:46.571704+00:00,-0.1796378940343856,98.80021667480467,3.520115633564172,"Southern Sumatra, Indonesia"
2024-05-26 03:47:10.599403+00:00,-0.3440082669258117,100.3585968017578,3.721424917761897,"Southern Sumatra, Indonesia"
2024-05-26 07:42:22.930691+00:00,-0.3318028450012207,100.42594146728516,3.341811728836932,"Southern Sumatra, Indonesia"
2024-05-27 14:21:10.236473+00:00,-1.391483187675476,100.38682556152344,3.4632995287291526,"Southern Sumatra, Indonesia"
2024-05-28 03:44:48.825836+00:00,-0.2969009578227997,100.29006958007812,2.307832517532286,"Southern Sumatra, Indonesia"
2024-05-28 11:52:40.211971+00:00,2.774143934249878,95.52122497558594,5.841860824322263,Off West Coast of Northern Sumatra
2024-05-29 16:54:03.526066+00:00,2.699765682220459,95.51641845703124,4.402179101022969,Off West Coast of Northern Sumatra
2024-05-29 20:12:42.829335+00:00,4.548655986785889,96.4452667236328,3.345774908637615,"Northern Sumatra, Indonesia"
2024-05-29 22:11:02.844407+00:00,4.564451217651367,96.3821029663086,2.6832869208616827,"Northern Sumatra, Indonesia"
2024-05-30 00:41:23.139051+00:00,2.7004876136779785,97.63712310791016,3.0343576154133185,"Northern Sumatra, Indonesia"
2024-05-30 09:35:54.658127+00:00,-3.699756145477295,101.58031463623048,4.376731030610432,"Southern Sumatra, Indonesia"
2024-05-30 20:08:18.703420+00:00,1.947501540184021,98.94589233398438,3.860154647085005,"Northern Sumatra, Indonesia"
2024-05-31 14:58:00.831474+00:00,-4.287117958068848,102.31476593017578,3.1732774193739037,"Southern Sumatra, Indonesia"
2024-05-31 21:29:39.031868+00:00,-3.57913875579834,102.0482940673828,3.324495874272689,"Southern Sumatra, Indonesia"
2024-05-31 23:44:59.274168+00:00,0.4800759255886078,98.65386199951172,3.762728600606299,"Northern Sumatra, Indonesia"
2024-06-01 21:22:48.028695+00:00,-4.198229789733888,100.93719482421876,3.886189749151919,"Southwest of Sumatra, Indonesia"
2024-06-01 23:57:11.620471+00:00,-4.574856281280518,102.0140609741211,4.846609685795503,"Southern Sumatra, Indonesia"
2024-06-02 19:27:22.944943+00:00,-3.201465129852295,102.87435150146484,4.379810251576824,"Southern Sumatra, Indonesia"
2024-06-02 20:56:55.039633+00:00,-1.343418836593628,100.31717681884766,2.539642994840841,"Southern Sumatra, Indonesia"
2024-06-03 10:14:49.224157+00:00,4.861458778381348,95.72466278076172,3.094548037213104,"Northern Sumatra, Indonesia"
2024-06-03 10:36:52.433262+00:00,-2.242606401443481,100.72139739990234,3.988945147965685,"Southern Sumatra, Indonesia"
2024-06-03 22:41:42.438073+00:00,-0.4083683788776397,96.95812225341795,3.9226735678121702,"Southwest of Sumatra, Indonesia"
2024-06-04 04:58:46.615192+00:00,-2.081307172775269,100.61797332763672,3.871200877524933,"Southern Sumatra, Indonesia"
2024-06-04 23:39:38.980922+00:00,2.010725259780884,99.00306701660156,3.197711605775945,"Northern Sumatra, Indonesia"
2024-06-05 02:20:29.565547+00:00,-3.69538140296936,100.63361358642578,5.516411126769832,"Southern Sumatra, Indonesia"
2024-06-05 06:19:42.620548+00:00,-3.692286252975464,100.60568237304688,4.964995671092515,"Southern Sumatra, Indonesia"
2024-06-05 11:16:13.872878+00:00,0.3969849646091461,98.52906799316406,5.34951845922404,"Northern Sumatra, Indonesia"
2024-06-05 15:32:00.568889+00:00,0.0415974333882331,98.77238464355467,3.263165478680845,"Northern Sumatra, Indonesia"
2024-06-05 18:01:55.147189+00:00,-1.1252385377883911,97.77535247802734,4.4531890768066384,"Southwest of Sumatra, Indonesia"
2024-06-07 03:03:56.630012+00:00,-4.63335132598877,103.18932342529295,3.9767189362582527,"Southern Sumatra, Indonesia"
2024-06-07 05:49:43.576320+00:00,2.07089900970459,98.11347198486328,2.865719356826653,"Northern Sumatra, Indonesia"
2024-06-07 22:44:11.772939+00:00,2.9410102367401123,97.34901428222656,3.561013175691535,"Northern Sumatra, Indonesia"
2024-06-08 05:12:56.802972+00:00,0.4693135321140289,99.80474090576172,3.026662648808449,"Northern Sumatra, Indonesia"
2024-06-09 12:51:38.488053+00:00,-6.31551742553711,103.54377746582033,3.440864382808837,"Southwest of Sumatra, Indonesia"
2024-06-09 22:54:52.954712+00:00,-0.4205262362957,100.26812744140624,3.9498368667350583,"Southern Sumatra, Indonesia"
2024-06-10 07:08:03.291948+00:00,5.56554126739502,95.42832946777344,3.564099950283243,"Northern Sumatra, Indonesia"
2024-06-10 14:18:11.808546+00:00,2.816641092300415,99.06793975830078,4.3597065813083775,"Northern Sumatra, Indonesia"
2024-06-10 21:34:06.357575+00:00,-1.702995777130127,99.39432525634766,3.6114407134269686,"Southern Sumatra, Indonesia"
2024-06-10 23:46:09.414778+00:00,4.705528736114502,95.8456039428711,4.777914570129925,"Northern Sumatra, Indonesia"
2024-06-11 08:07:21.128740+00:00,0.8942601084709167,97.73123931884766,4.311912294245267,"Northern Sumatra, Indonesia"
2024-06-11 20:25:00.381963+00:00,2.804718017578125,98.96245574951172,3.066956189725657,"Northern Sumatra, Indonesia"
2024-06-11 22:09:32.183093+00:00,-7.17866849899292,103.36847686767578,4.42843063535301,"Southwest of Sumatra, Indonesia"
2024-06-13 09:12:06.947795+00:00,-3.7158145904541016,101.7235107421875,3.661559823908036,"Southern Sumatra, Indonesia"
2024-06-13 16:11:03.135032+00:00,4.74628734588623,95.83837127685548,2.583623960675661,"Northern Sumatra, Indonesia"
2024-06-13 19:22:47.087692+00:00,-7.61508560180664,104.26721954345705,3.65679125286668,"Southwest of Sumatra, Indonesia"
2024-06-13 22:29:47.976707+00:00,2.338621139526367,97.04766082763672,2.956620856710071,"Northern Sumatra, Indonesia"
2024-06-14 05:39:42.992935+00:00,-1.874683380126953,100.36018371582033,4.61517637299544,"Southern Sumatra, Indonesia"
2024-06-14 23:47:45.114516+00:00,-6.054388999938965,102.78913116455078,4.82599581961726,"Southwest of Sumatra, Indonesia"
2024-06-15 15:31:02.939162+00:00,-4.893523693084717,102.99773406982422,4.628882584288627,"Southern Sumatra, Indonesia"
2024-06-17 15:18:35.555927+00:00,-4.207268238067627,102.27093505859376,3.543379602959854,"Southern Sumatra, Indonesia"
2024-06-18 12:30:05.813841+00:00,0.4046443998813629,98.50431823730467,4.149755917252862,"Northern Sumatra, Indonesia"
2024-06-18 19:22:58.108116+00:00,1.197264552116394,98.8513641357422,2.894450805502609,"Northern Sumatra, Indonesia"
2024-06-18 21:40:56.404955+00:00,-0.2618226110935211,100.4178237915039,2.464061467271035,"Southern Sumatra, Indonesia"
2024-06-19 02:32:24.057435+00:00,2.6984546184539795,95.592041015625,3.689390293405876,Off West Coast of Northern Sumatra
2024-06-19 02:39:44.016951+00:00,2.727571725845337,95.65274810791016,3.904493087259109,Off West Coast of Northern Sumatra
2024-06-19 19:27:47.602750+00:00,-3.613270998001098,99.54656982421876,4.715310941066755,"Southwest of Sumatra, Indonesia"
2024-06-20 01:53:25.870821+00:00,-3.707095861434937,101.0345687866211,3.528546052084751,"Southern Sumatra, Indonesia"
2024-06-20 07:29:23.822392+00:00,2.121284484863281,96.52271270751952,3.2010806544738117,"Northern Sumatra, Indonesia"
2024-06-21 15:22:00.809842+00:00,-2.097052335739136,100.77831268310548,3.6533867799712634,"Southern Sumatra, Indonesia"
2024-06-21 18:54:04.239111+00:00,-4.815491676330566,102.74994659423828,3.372955074118529,"Southern Sumatra, Indonesia"
2024-06-21 19:31:36.473023+00:00,3.399228096008301,98.941162109375,4.44845062935677,"Northern Sumatra, Indonesia"
2024-06-21 22:49:00.198428+00:00,-1.3591349124908447,100.34542083740234,3.38123437811309,"Southern Sumatra, Indonesia"
2024-06-22 16:52:10.977519+00:00,2.585060834884644,98.69593048095705,2.6883501745895444,"Northern Sumatra, Indonesia"
2024-06-22 16:56:11.135708+00:00,2.551034450531006,98.7419204711914,2.44106718033036,"Northern Sumatra, Indonesia"
2024-06-22 16:57:36.342294+00:00,2.662272453308105,98.6915054321289,2.4558159516823674,"Northern Sumatra, Indonesia"
2024-06-22 16:59:23.326335+00:00,2.6597626209259038,98.71675872802734,2.359384106191796,"Northern Sumatra, Indonesia"
2024-06-22 17:03:17.866986+00:00,2.645707368850708,98.6865692138672,3.7757121754196095,"Northern Sumatra, Indonesia"
2024-06-22 17:52:45.278894+00:00,3.0585548877716064,97.90281677246094,4.257971541769149,"Northern Sumatra, Indonesia"
2024-06-22 19:33:44.328897+00:00,2.59222936630249,98.66548919677734,3.815553117022775,"Northern Sumatra, Indonesia"
2024-06-23 11:57:39.834856+00:00,0.909253180027008,98.68329620361328,3.520460835355196,"Northern Sumatra, Indonesia"
2024-06-23 17:47:41.941849+00:00,-2.11535382270813,102.02581787109376,3.5801972724314006,"Southern Sumatra, Indonesia"
2024-06-24 06:24:46.492920+00:00,-0.3053168356418609,100.25875854492188,2.737564168669275,"Southern Sumatra, Indonesia"
2024-06-25 01:09:08.838735+00:00,0.2191937416791916,100.11480712890624,3.695253554053964,"Northern Sumatra, Indonesia"
2024-06-25 15:56:41.936776+00:00,-4.549727439880371,101.96102905273438,4.3166435461581845,"Southern Sumatra, Indonesia"
2024-06-26 09:11:43.402816+00:00,-0.7116827368736267,100.05436706542967,3.1956545476230094,"Southern Sumatra, Indonesia"
2024-06-26 16:33:46.229302+00:00,3.678042411804199,96.93062591552734,3.158458653104137,"Northern Sumatra, Indonesia"
2024-06-28 16:29:46.458162+00:00,-3.386329650878906,101.65492248535156,4.081717475218355,"Southern Sumatra, Indonesia"
2024-06-29 04:32:25.156752+00:00,-6.334906101226807,103.59626770019533,4.714636431114758,"Southwest of Sumatra, Indonesia"
2024-07-03 00:33:40.605807+00:00,4.761129379272461,96.18299102783205,3.874196168089796,"Northern Sumatra, Indonesia"
2024-07-03 22:59:10.117177+00:00,-0.1086320728063583,100.25713348388672,2.771248172422941,"Southern Sumatra, Indonesia"
2024-07-04 08:54:05.327723+00:00,2.5612478256225586,97.57962799072266,3.351862501643827,"Northern Sumatra, Indonesia"
2024-07-05 00:06:30.702820+00:00,-4.684038639068604,102.65550994873048,4.273404905683952,"Southern Sumatra, Indonesia"
2024-07-05 03:20:58.249204+00:00,-5.35528039932251,103.09923553466795,4.182493666208857,"Southern Sumatra, Indonesia"
2024-07-05 07:27:14.631733+00:00,0.3980048894882202,98.43702697753906,3.391167935798113,"Northern Sumatra, Indonesia"
2024-07-05 08:14:55.040704+00:00,2.435610055923462,96.12889862060548,4.388540949814928,"Northern Sumatra, Indonesia"
2024-07-05 18:51:53.940842+00:00,-4.315467834472656,102.24159240722656,4.521337414544798,"Southern Sumatra, Indonesia"
2024-07-05 23:22:25.266822+00:00,1.284893274307251,98.82807159423828,3.217219197914549,"Northern Sumatra, Indonesia"
2024-07-06 16:48:30.723318+00:00,-1.6747676134109497,99.43753814697266,3.387541324813349,"Southern Sumatra, Indonesia"
2024-07-07 14:58:07.793767+00:00,0.1966911256313324,96.8501968383789,4.242441281036166,Off West Coast of Northern Sumatra
2024-07-07 18:45:12.282391+00:00,-1.7799806594848633,99.5321273803711,3.212669280146171,"Southern Sumatra, Indonesia"
2024-07-07 19:05:28.650318+00:00,3.548416376113892,97.00568389892578,3.0141124416504024,"Northern Sumatra, Indonesia"
2024-07-08 01:31:40.393823+00:00,2.384750366210937,99.06954956054688,3.4237463983590195,"Northern Sumatra, Indonesia"
2024-07-09 18:59:13.428188+00:00,2.929377794265747,98.5000991821289,2.450672052232288,"Northern Sumatra, Indonesia"
2024-07-09 22:12:25.305449+00:00,-2.266763925552368,100.32050323486328,3.417969499945713,"Southern Sumatra, Indonesia"
2024-07-10 15:32:44.432950+00:00,-5.264715194702148,101.0954132080078,5.884158099274298,"Southwest of Sumatra, Indonesia"
2024-07-10 17:18:45.205225+00:00,-5.133565425872803,101.11767578125,4.305920317409606,"Southwest of Sumatra, Indonesia"
2024-07-10 21:00:57.419607+00:00,-5.305057525634766,101.06110382080078,5.162485325691145,"Southwest of Sumatra, Indonesia"
2024-07-11 16:47:07.881376+00:00,-3.0119409561157227,101.1161880493164,3.2160573587129115,"Southern Sumatra, Indonesia"
2024-07-11 17:10:47.549454+00:00,-4.107852458953857,103.41712951660156,3.028740710270847,"Southern Sumatra, Indonesia"
2024-07-12 04:52:57.898450+00:00,2.65405797958374,97.82595825195312,3.1814114424223754,"Northern Sumatra, Indonesia"
2024-07-12 13:57:33.593304+00:00,3.565956354141236,96.80631256103516,2.8772137071063084,"Northern Sumatra, Indonesia"
2024-07-12 19:14:04.015681+00:00,-4.315521717071533,102.05560302734376,3.83658352465506,"Southern Sumatra, Indonesia"
2024-07-12 23:04:39.802322+00:00,-3.716435194015503,101.7291259765625,3.307387049981481,"Southern Sumatra, Indonesia"
2024-07-12 23:06:22.530226+00:00,2.754648208618164,95.27253723144533,4.815778688388135,Off West Coast of Northern Sumatra
2024-07-13 17:46:16.698916+00:00,-0.4090320467948913,99.0850067138672,3.5474340722581807,"Southern Sumatra, Indonesia"
2024-07-13 18:49:25.287693+00:00,-5.135151863098145,101.06385803222656,4.792663421651219,"Southwest of Sumatra, Indonesia"
2024-07-14 21:06:32.234918+00:00,1.7550013065338137,99.1484603881836,2.777356692033118,"Northern Sumatra, Indonesia"
2024-07-15 20:56:22.510498+00:00,-3.1411969661712646,102.95763397216795,4.081664077355367,"Southern Sumatra, Indonesia"
2024-07-16 02:53:09.104491+00:00,-4.347545146942139,101.96488189697266,4.924175069778936,"Southern Sumatra, Indonesia"
2024-07-16 11:06:15.788599+00:00,0.3438730835914612,100.2887191772461,2.8858564957370145,"Northern Sumatra, Indonesia"
2024-07-16 16:40:58.484084+00:00,3.841940879821777,95.56906127929688,3.907144039053988,Off West Coast of Northern Sumatra
2024-07-16 21:37:09.104169+00:00,-0.5901020765304565,99.0596160888672,3.5052310874849404,"Southern Sumatra, Indonesia"
2024-07-17 03:00:35.946659+00:00,0.5010859370231628,99.76589965820312,2.8270526208805435,"Northern Sumatra, Indonesia"
